alpha,texp10,texp80
-81.87792183326727,39.77272727272727,4.971590909090909
-81.86186295612646,39.616818338039565,4.952102292254946
-81.84574088051258,39.46122184610674,4.932652730763342
-81.82955523518922,39.30593779692879,4.9132422246160985
-81.81330564602722,39.15096619050573,4.893870773813216
-81.79699173597658,38.996307026837556,4.8745383783546945
-81.78061312503816,38.84196030592427,4.855245038240533
-81.76416943023499,38.687926027765855,4.835990753470732
-81.74766026558324,38.534204192362346,4.816775524045293
-81.73108524206286,38.380794799713726,4.797599349964216
-81.71444396758794,38.227697849819975,4.778462231227497
-81.69773604697664,38.07491334268111,4.759364167835138
-81.68096108192081,37.92244127829713,4.740305159787141
-81.66411867095523,37.77028165666804,4.721285207083505
-81.64720840942653,37.61843447779384,4.70230430972423
-81.63022988946167,37.46689974167452,4.683362467709315
-81.61318269993622,37.31567744831008,4.66445968103876
-81.596066426442,37.16476759770053,4.6455959497125665
-81.57888065125455,37.01417018984586,4.626771273730733
-81.56162495330018,36.863885224746085,4.607985653093261
-81.54429890812254,36.713912702401196,4.589239087800149
-81.52690208784885,36.564252622811175,4.570531577851397
-81.50943406115579,36.41490498597606,4.551863123247007
-81.49189439323483,36.26586979189582,4.533233723986977
-81.47428264575731,36.117147040570465,4.514643380071308
-81.45659837683901,35.968736731999996,4.4960920914999996
-81.43884114100427,35.82063886618441,4.477579858273051
-81.42101048914981,35.672853443123714,4.459106680390464
-81.40310596850792,35.52538046281789,4.440672557852237
-81.38512712260939,35.378219925266976,4.422277490658372
-81.36707349124589,35.231371830470934,4.403921478808867
-81.34894461043191,35.08483617842977,4.385604522303721
-81.33074001236626,34.9386129691435,4.367326621142937
-81.31245922539308,34.792702202612105,4.349087775326513
-81.29410177396238,34.64710387883561,4.330887984854451
-81.27566717859011,34.501817997813994,4.312727249726749
-81.25715495581774,34.356844559547255,4.294605569943407
-81.23856461817132,34.21218356403541,4.276522945504427
-81.2198956741201,34.06783501127846,4.258479376409808
-81.20114762803452,33.92379890127637,4.240474862659546
-81.18231998014384,33.78007523402919,4.222509404253649
-81.16341222649314,33.63666400953688,4.20458300119211
-81.14442385889977,33.49356522779946,4.186695653474932
-81.12535436490941,33.35077888881693,4.168847361102117
-81.10620322775137,33.20830499258928,4.15103812407366
-81.08696992629349,33.06614353911651,4.133267942389564
-81.06765393499647,32.92429452839863,4.115536816049829
-81.04825472386754,32.78275796043563,4.097844745054454
-81.02877175841363,32.64153383522753,4.080191729403441
-81.00920449959388,32.500622152774305,4.062577769096788
-80.98955240377168,32.360022913075966,4.045002864134496
-80.96981492266596,32.219736116132516,4.0274670145165645
-80.94999150330196,32.07976176194394,4.009970220242993
-80.93008158796134,31.940099850510258,3.9925124813137822
-80.91008461413168,31.800750381831463,3.975093797728933
-80.8900000144553,31.661713355907548,3.9577141694884435
-80.86982721667749,31.52298877273853,3.940373596592316
-80.84956564359405,31.384576632324375,3.923072079040547
-80.82921471299811,31.246476934665125,3.9058096168331407
-80.80877383762638,31.108689679760754,3.8885862099700943
-80.78824242510458,30.971214867611256,3.871401858451407
-80.76761987789236,30.834052498216657,3.854256562277082
-80.74690559322724,30.69720257157694,3.8371503214471177
-80.72609896306808,30.56066508769211,3.820083135961514
-80.70519937403772,30.424440046562168,3.803055005820271
-80.68420620736481,30.2885274481871,3.7860659310233875
-80.66311883882503,30.152927292566925,3.7691159115708657
-80.6419366386814,30.017639579701644,3.7522049474627055
-80.62065897162395,29.882664309591235,3.7353330386989043
-80.5992851967085,29.748001482235725,3.7185001852794657
-80.57781466729465,29.613651097635085,3.7017063872043856
-80.55624673098306,29.47961315578933,3.6849516444736663
-80.53458072955176,29.345887656698466,3.668235957087308
-80.51281599889174,29.21247460036249,3.6515593250453113
-80.49095186894161,29.079373986781395,3.6349217483476743
-80.46898766362145,28.946585815955185,3.618323226994398
-80.44692270076578,28.814110087883858,3.6017637609854822
-80.42475629205563,28.681946802567428,3.5852433503209284
-80.40248774294967,28.550095960005862,3.5687619950007328
-80.38011635261452,28.418557560199204,3.5523196950249005
-80.35764141385401,28.287331603147422,3.5359164503934277
-80.33506221303762,28.15641808885052,3.519552261106315
-80.31237803002783,28.025817017308515,3.5032271271635644
-80.28958813810664,27.89552838852138,3.4869410485651726
-80.26669180390097,27.765552202489136,3.470694025311142
-80.24368828730712,27.635888459211785,3.454486057401473
-80.22057684141421,27.50653715868931,3.4383171448361636
-80.1973567124266,27.37749830092172,3.422187287615215
-80.17402713958516,27.248771885909022,3.4060964857386278
-80.15058735508765,27.120357913651198,3.3900447392063997
-80.12703658400783,26.992256384148277,3.3740320480185346
-80.10337404421354,26.86446729740022,3.3580584121750277
-80.07959894628375,26.73699065340707,3.3421238316758837
-80.0557104934243,26.609826452168793,3.326228306521099
-80.03170788138263,26.482974693685403,3.3103718367106754
-80.00759029836128,26.356435377956902,3.294554422244613
-79.98335692493015,26.230208504983285,3.2787760631229106
-79.95900693393766,26.104294074764542,3.263036759345568
-79.93453949042059,25.978692087300697,3.247336510912587
-79.90995375151267,25.853402542591738,3.231675317823967
-79.885248866352,25.728425440637643,3.2160531800797054
-79.86042397598702,25.603760781438456,3.200470097679807
-79.8354782132813,25.47940856499415,3.1849260706242686
-79.810410702817,25.355368791304727,3.169421098913091
-79.7852205607968,25.23164146037018,3.1539551825462726
-79.75990689494472,25.108226572190528,3.138528321523816
-79.73446880440531,24.98512412676577,3.123140515845721
-79.70890537964156,24.862334124095884,3.1077917655119855
-79.68321570233132,24.739856564180887,3.092482070522611
-79.65739884526222,24.617691447020785,3.077211430877598
-79.63145387222517,24.495838772615542,3.0619798465769428
-79.60537983790627,24.374298540965206,3.046787317620651
-79.57917578777725,24.253070752069757,3.0316338440087196
-79.55284075798424,24.132155405929183,3.016519425741148
-79.52637377523514,24.011552502543488,3.001444062817936
-79.49977385668511,23.891262041912697,2.986407755239087
-79.47304000982064,23.77128402403678,2.9714105030045976
-79.44617123234183,23.65161844891575,2.956452306114469
-79.419166512043,23.532265316549594,2.9415331645686993
-79.39202482669161,23.41322462693834,2.9266530783672926
-79.3647451439053,23.29449638008196,2.911812047510245
-79.33732642102733,23.176080575980478,2.8970100719975598
-79.30976760500002,23.057977214633876,2.8822471518292345
-79.28206763223649,22.940186296042146,2.8675232870052683
-79.25422542849041,22.82270782020532,2.852838477525665
-79.22623990872391,22.705541787123373,2.8381927233904216
-79.19810997697353,22.58868819679631,2.8235860245995386
-79.16983452621415,22.472147049224127,2.809018381153016
-79.14141243822102,22.355918344406835,2.7944897930508543
-79.11284258342965,22.24000208234442,2.7800002602930527
-79.08412382079364,22.124398263036905,2.765549782879613
-79.05525499764039,22.009106886484258,2.751138360810532
-79.02623494952478,21.89412795268651,2.736765994085814
-78.99706250008045,21.77946146164364,2.722432682705455
-78.96773646086905,21.665107413355663,2.708138426669458
-78.93825563122711,21.551065807822567,2.693883225977821
-78.90861879811068,21.43733664504435,2.679667080630545
-78.87882473593761,21.323919925021023,2.665489990627628
-78.84887220642742,21.21081564775259,2.6513519559690746
-78.81875995843873,21.098023813239028,2.6372529766548776
-78.78848672780437,20.98554442148036,2.623193052685045
-78.75805123716378,20.87337747247657,2.6091721840595707
-78.72745219579303,20.761522966227673,2.595190370778459
-78.69668829943214,20.649980902733656,2.581247612841707
-78.66575823010976,20.538751281994525,2.5673439102493156
-78.63466065596525,20.427834104010277,2.5534792630012855
-78.60339423106795,20.317229368780918,2.5396536710976148
-78.5719575952337,20.206937076306446,2.5258671345383057
-78.54034937383847,20.09695722658686,2.5121196533233574
-78.5085681776292,19.987289819622152,2.49841122745277
-78.47661260253165,19.87793485541233,2.4847418569265414
-78.44448122945526,19.768892333957403,2.4711115417446745
-78.41217262409499,19.660162255257347,2.4575202819071684
-78.37968533673008,19.55174461931219,2.4439680774140236
-78.3470179020196,19.44363942612191,2.4304549282652386
-78.31416883879487,19.335846675686515,2.4169808344608144
-78.2811366498486,19.228366368006014,2.403545796000752
-78.24791982172064,19.121198503080382,2.390149812885048
-78.21451682448046,19.014343080909644,2.3767928851137055
-78.18092611150607,18.907800101493795,2.3634750126867243
-78.14714611925953,18.801569564832825,2.350196195604103
-78.11317526705886,18.695651470926745,2.336956433865843
-78.07901195684629,18.59004581977555,2.3237557274719443
-78.04465457295281,18.484752611379236,2.3105940764224044
-78.01010148185901,18.37977184573781,2.2974714807172276
-77.975351031952,18.27510352285127,2.284387940356409
-77.94040155327853,18.170747642719615,2.271343455339952
-77.90525135729398,18.06670420534284,2.258338025667855
-77.86989873660744,17.962973210720953,2.245371651340119
-77.83434196472258,17.85955465885396,2.232444332356745
-77.79857929577435,17.75644854974184,2.21955606871773
-77.76260896426136,17.65365488338461,2.2067068604230773
-77.72642918477396,17.55117365978227,2.1938967074727835
-77.69003815171781,17.44900487893481,2.181125609866851
-77.65343403903294,17.347148540842234,2.1683935676052792
-77.61661499990824,17.24560464550455,2.1557005806880687
-77.57957916649117,17.144373192921734,2.1430466491152167
-77.54232464959281,17.04345418309382,2.130431772886727
-77.50484953838789,16.942847616020785,2.117855952002598
-77.46715190010993,16.842553491702642,2.1053191864628302
-77.42922977974129,16.742571810139378,2.092821476267422
-77.39108119969814,16.642902571331003,2.0803628214163754
-77.35270415950998,16.54354577527751,2.067943221909689
-77.31409663549407,16.444501421978895,2.055562677747362
-77.27525658042413,16.34576951143518,2.0432211889293974
-77.23618192319367,16.24735004364634,2.0309187554557924
-77.19687056847357,16.149243018612392,2.018655377326548
-77.15732039636387,16.05144843633332,2.006431054541665
-77.11752926203971,15.953966296809142,1.9942457871011428
-77.07749499539122,15.856796600039845,1.9820995750049806
-77.03721540065732,15.759939346025435,1.9699924182531796
-76.99668825605326,15.663394534765903,1.9579243168457379
-76.95591131339184,15.567162166261264,1.945895270782658
-76.91488229769804,15.471242240511517,1.9339052800639396
-76.8735989068172,15.37563475751664,1.92195434468958
-76.83205881101625,15.280339717276656,1.910042464659582
-76.79025965257836,15.18535711979155,1.8981696399739438
-76.74819904539021,15.090686965061339,1.8863358706326674
-76.70587457452244,14.996329253086008,1.874541156635751
-76.66328379580264,14.90228398386557,1.8627854979831953
-76.62042423538097,14.808551157400005,1.8510688946750007
-76.57729338928814,14.715130773689337,1.839391346711167
-76.5338887229858,14.622022832733542,1.8277528540916927
-76.49020767090882,14.529227334532639,1.8161534168165798
-76.44624763599978,14.436744279086618,1.8045930348858272
-76.4020059892351,14.344573666395485,1.7930717082994356
-76.35748006914284,14.252715496459242,1.7815894370574052
-76.31266718131202,14.161169769277878,1.7701462211597347
-76.26756459789317,14.069936484851398,1.7587420606064248
-76.22216955709003,13.979015643179807,1.7473769553974758
-76.17647926264222,13.888407244263101,1.7360509055328877
-76.13049088329863,13.798111288101273,1.7247639110126591
-76.08420155228141,13.708127774694342,1.7135159718367927
-76.03760836674032,13.61845670404229,1.7023070880052862
-75.99070838719727,13.529098076145127,1.6911372595181409
-75.94349863698092,13.440051891002842,1.6800064863753552
-75.8959761016509,13.351318148615444,1.6689147685769306
-75.8481377284118,13.262896848982937,1.657862106122867
-75.79998042551637,13.174787992105315,1.6468484990131644
-75.7515010616579,13.08699157798257,1.6358739472478212
-75.70269646535161,12.999507606614713,1.6249384508268392
-75.65356342430455,12.912336078001742,1.6140420097502177
-75.60409868477414,12.82547699214366,1.6031846240179575
-75.55429895091484,12.738930349040457,1.592366293630057
-75.50416088411275,12.652696148692145,1.5815870185865182
-75.45368110230802,12.566774391098711,1.570846798887339
-75.40285617930472,12.481165076260172,1.5601456345325215
-75.35168264406784,12.395868204176512,1.549483525522064
-75.30015698000727,12.310883774847738,1.5388604718559673
-75.24827562424854,12.226211788273847,1.528276473534231
-75.19603496688973,12.141852244454848,1.517731530556856
-75.14343135024474,12.057805143390729,1.507225642923841
-75.09046106807216,11.974070485081496,1.496758810635187
-75.03712036478974,11.89064826952715,1.4863310336908937
-74.9834054346741,11.807538496727684,1.4759423120909605
-74.92931242104518,11.724741166683108,1.4655926458353885
-74.87483741543548,11.642256279393413,1.4552820349241766
-74.8199764567433,11.56008383485861,1.4450104793573262
-74.76472553037014,11.47822383307869,1.4347779791348363
-74.70908056734139,11.396676274053652,1.4245845342567065
-74.65303744341047,11.315441157783502,1.4144301447229377
-74.59659197814568,11.234518484268234,1.4043148105335292
-74.53973993399961,11.153908253507856,1.394238531688482
-74.48247701536062,11.073610465502357,1.3842013081877946
-74.42479886758603,10.993625120251746,1.3742031400314683
-74.36670107601674,10.913952217756021,1.3642440272195027
-74.30817916497261,10.834591758015184,1.354323969751898
-74.24922859672856,10.755543741029228,1.3444429676286536
-74.18984477047057,10.676808166798157,1.3346010208497696
-74.13002302123154,10.59838503532197,1.3247981294152462
-74.06975861880619,10.520274346600674,1.3150342933250843
-74.00904676664486,10.442476100634261,1.3053095125792826
-73.94788260072556,10.364990297422729,1.295623787177841
-73.8862611884039,10.287816936966088,1.285977117120761
-73.82417752724034,10.210956019264326,1.2763695024080408
-73.76162654380427,10.134407544317455,1.2668009430396818
-73.69860309245456,10.058171512125467,1.2572714390156834
-73.63510195409582,9.982247922688362,1.2477809903360453
-73.57111783491003,9.906636776006145,1.2383295970007682
-73.50664536506291,9.831338072078815,1.2289172590098518
-73.44167909738452,9.756351810906366,1.2195439763632958
-73.37621350602348,9.681677992488803,1.2102097490611003
-73.31024298507423,9.607316616826127,1.2009145771032659
-73.2437618471768,9.533267683918336,1.191658460489792
-73.17676432208843,9.459531193765429,1.1824413992206786
-73.10924455522637,9.386107146367404,1.1732633932959255
-73.04119660618132,9.312995541724272,1.164124442715534
-72.9726144472008,9.240196379836023,1.155024547479503
-72.9034919616418,9.167709660702654,1.1459637075878317
-72.83382294239208,9.09553538432417,1.1369419230405213
-72.76360109025919,9.023673550700577,1.1279591938375721
-72.69282001232693,8.95212415983187,1.1190155199789837
-72.62147322027803,8.880887211718042,1.1101109014647552
-72.5495541286827,8.809962706359103,1.101245338294888
-72.47705605325199,8.739350643755046,1.0924188304693807
-72.40397220905541,8.66905102390588,1.083631377988235
-72.3302957087019,8.599063846811594,1.0748829808514493
-72.25601956048324,8.529389112472197,1.0661736390590246
-72.18113666647932,8.460026820887682,1.0575033526109603
-72.10563982062412,8.390976972058054,1.0488721215072567
-72.02952170673174,8.322239565983311,1.040279945747914
-71.95277489648151,8.253814602663452,1.0317268253329315
-71.87539184736126,8.185702082098478,1.0232127602623098
-71.79736490056774,8.117902004288393,1.014737750536049
-71.71868627886352,8.050414369233192,1.006301796154149
-71.6393480843889,7.983239176932871,0.9979048971166089
-71.55934229642843,7.916376427387439,0.9895470534234299
-71.47866076913044,7.849826120596893,0.9812282650746116
-71.39729522917898,7.78358825656123,0.9729485320701537
-71.31523727341687,7.717662835280453,0.9647078544100566
-71.2324783664188,7.652049856754561,0.9565062320943202
-71.14900983801348,7.586749320983554,0.9483436651229442
-71.06482288075355,7.521761227967435,0.9402201534959294
-70.9799085473322,7.4570855777061995,0.9321356972132749
-70.89425774794525,7.392722370199848,0.924090296274981
-70.80786124759754,7.328671605448382,0.9160839506810478
-70.72070966335238,7.264933283451802,0.9081166604314752
-70.63279346152265,7.2015074042101075,0.9001884255262634
-70.54410295480263,7.138393967723297,0.8922992459654121
-70.45462829933875,7.0755929739913705,0.8844491217489213
-70.36435949173843,7.013104423014336,0.876638052876792
-70.27328636601518,6.950928314792181,0.8688660393490226
-70.18139859046897,6.889064649324911,0.8611330811656138
-70.08868566450013,6.827513426612526,0.8534391783265658
-69.99513691535556,6.76627464665503,0.8457843308318788
-69.90074149480562,6.705348309452415,0.8381685386815518
-69.80548837575033,6.644734415004686,0.8305918018755858
-69.70936634875326,6.5844329633118415,0.8230541204139802
-69.61236401850155,6.524443954373886,0.8155554942967358
-69.51446980019054,6.464767388190812,0.8080959235238515
-69.41567191583137,6.405403264762626,0.8006754080953282
-69.31595839047988,6.346351584089321,0.7932939480111652
-69.2153170483852,6.287612346170906,0.7859515432713633
-69.1137355090563,6.229185551007375,0.7786481938759219
-69.01120118324478,6.171071198598725,0.7713838998248407
-68.90770126884216,6.113269288944966,0.7641586611181207
-68.80322274668995,6.055779822046089,0.7569724777557612
-68.69775237630063,5.998602797902099,0.7498253497377619
-68.59127669148769,5.9417382165129915,0.7427172770641239
-68.4837819959031,5.885186077878771,0.7356482597348464
-68.37525435848002,5.828946381999438,0.7286182977499297
-68.26567960877914,5.773019128874986,0.7216273911093732
-68.15504333223663,5.717404318505421,0.7146755398131777
-68.04333086531172,5.662101950890739,0.7077627438613424
-67.93052729053204,5.6071120260309435,0.7008890032538679
-67.81661743143484,5.5524345439260365,0.6940543179907546
-67.70158584740182,5.498069504576012,0.6872586880720015
-67.58541682838599,5.444016907980871,0.6805021134976093
-67.46809438952819,5.390276754140618,0.6737845942675772
-67.34960226566149,5.33684904305525,0.6671061303819062
-67.2299239057014,5.283733774724767,0.6604667218405955
-67.10904246691985,5.230930949149167,0.6538663686436459
-66.98694080910091,5.1784405663284545,0.6473050707910568
-66.86360148857642,5.126262626262629,0.6407828282828286
-66.73900675213915,5.074397128951684,0.6342996411189605
-66.61313853083196,5.022844074395627,0.6278555092994533
-66.4859784336107,4.971603462594453,0.6214504328243067
-66.35750774087889,4.920675293548167,0.6150844116935209
-66.22770739789244,4.870059567256764,0.6087574459070955
-66.09655800803247,4.819756283720248,0.602469535465031
-65.96403982594414,4.769765442938615,0.5962206803673271
-65.83013275054005,4.720087044911871,0.5900108806139839
-65.69481631786621,4.6707210896400095,0.5838401362050012
-65.55806969382905,4.6216675771230324,0.577708447140379
-65.41987166678163,4.5729265073609415,0.5716158134201177
-65.28020063996777,4.524497880353737,0.5655622350442171
-65.13903462382247,4.4763816961014165,0.5595477120126771
-64.99635122812731,4.4285779546039805,0.5535722443254976
-64.85212765401964,4.381086655861431,0.5476358319826788
-64.70634068585436,4.333907799873766,0.5417384749842208
-64.55896668291733,4.287041386640987,0.5358801733301234
-64.40998157098961,4.240487416163091,0.5300609270203864
-64.25936083376187,4.194245888440082,0.5242807360550102
-64.10707950409835,4.148316803471958,0.5185396004339948
-63.95311215515025,4.102700161258721,0.5128375201573401
-63.79743289131844,4.057395961800367,0.5071744952250459
-63.640015339065535,4.012404205096898,0.5015505256371122
-63.48083263757796,3.9677248911483147,0.49596561139353934
-63.319857429278535,3.923358019954618,0.49041975249432723
-63.15706185019069,3.879303591515805,0.4849129489394756
-62.992417520155705,3.8355616058318764,0.47944520072898456
-62.82589553290453,3.7921320629028332,0.47401650786285415
-62.65746644598648,3.749014962728677,0.46862687034108463
-62.48710027055714,3.706210305309405,0.4632762881636756
-62.31476646102873,3.6637180906450175,0.4579647613306272
-62.140433904586054,3.621538318735516,0.4526922898419395
-61.96407091057238,3.5796709895808982,0.4474588736976123
-61.78564519974967,3.538116103181169,0.4422645128976461
-61.605123893438346,3.4968736595363246,0.43710920744204057
-61.422473502542566,3.455943658646361,0.4319929573307951
-61.23765991646762,3.4153261005112867,0.42691576256391084
-61.05064839193653,3.3750209851310946,0.4218776231413868
-60.86140354171448,3.33502831250579,0.41687853906322375
-60.66988932324972,3.295348082635371,0.4119185103294214
-60.47606902724121,3.255980295519835,0.40699753693997937
-60.27990526614405,3.2169249511591858,0.4021156188948982
-60.08135996262453,3.178182049553423,0.3972727561941779
-59.88039433797845,3.1397515907025415,0.3924689488378177
-59.67696890052705,3.101633574606549,0.38770419682581864
-59.47104343400624,3.063828001265438,0.38297850015817975
-59.26257698596686,3.026334870679215,0.37829185883490185
-59.051527856204146,2.9891541828478774,0.37364427285598467
-58.83785358523732,2.9522859377714226,0.3690357422214278
-58.62151094286117,2.915730135449856,0.364466266931232
-58.402455916793436,2.879486775883171,0.3599358469853964
-58.180643701444225,2.8435558590713743,0.3554444823839218
-57.95602868683502,2.807937385014463,0.35099217312680786
-57.728564447697735,2.7726313537124345,0.3465789192140543
-57.49820373278617,2.737637765165293,0.3422047206456616
-57.26489845443469,2.702956619373037,0.33786957742162965
-57.028599678401946,2.6685879163356634,0.3335734895419579
-56.78925761403989,2.6345316560531784,0.3293164570066473
-56.546821604831216,2.600787838525575,0.3250984798156969
-56.301240119342,2.5673564637528603,0.32091955796910754
-56.052460742638786,2.5342375317350307,0.31677969146687884
-55.8004301682237,2.501431042472083,0.31267888030901037
-55.54509419054422,2.4689369959640235,0.30861712449550294
-55.286397698138174,2.4367553922108494,0.30459442402635617
-55.024284667479,2.404886231212557,0.3006107789015696
-54.75869815759019,2.3733295129691534,0.2966661891211442
-54.48958030550213,2.342085237480632,0.292760654685079
-54.21687232263022,2.3111534047469986,0.2888941755933748
-53.94051449215669,2.28053401476825,0.28506675184603125
-53.660446167504944,2.250227067544384,0.281278383443048
-53.37660577200014,2.220232563075406,0.27752907038442576
-53.08893079981493,2.190550501361314,0.2738188126701642
-52.79735781830616,2.1611808824021037,0.27014761030026296
-52.50182247185358,2.132123706197781,0.26651546327472264
-52.202259487318095,2.1033789727483416,0.2629223715935427
-51.89860268124436,2.074946682053789,0.25936833525672365
-51.59078496893803,2.046826834114123,0.25585335426426536
-51.27873837555638,2.019019428929338,0.25237742861616724
-50.96239404935735,1.9915244664994423,0.24894055831243028
-50.64168227725943,1.9643419468244305,0.24554274335305382
-50.31653250287315,1.9374718699043028,0.24218398373803784
-49.986873347171986,1.9109142357390614,0.23886427946738267
-49.65263263197818,1.8846690443287033,0.2355836305410879
-49.31373740644806,1.8587362956732334,0.23234203695915417
-48.9701139767479,1.8331159897726474,0.22913949872158093
-48.621687939120754,1.807808126626945,0.22597601582836813
-48.268384216551965,1.7828127062361299,0.22285158827951623
-47.91012709924888,1.7581297286001982,0.21976621607502478
-47.54684028915897,1.7337591937191537,0.2167198992148942
-47.178446948756665,1.7097011015929946,0.21371263769912432
-46.80486975433809,1.6859554522217184,0.2107444315277148
-46.42603095406864,1.6625222456053288,0.2078152807006661
-46.0418524310349,1.639401481743825,0.20492518521797812
-45.65225577155886,1.6165931606372044,0.20207414507965055
-45.25716233903707,1.5940972822854709,0.19926216028568386
-44.856493353571054,1.571913846688621,0.19648923083607764
-44.45016997766028,1.550042853846658,0.19375535673083225
-44.03811340822908,1.5284843037595797,0.19106053796994746
-43.62024497526156,1.507238196427385,0.18840477455342314
-43.19648624731708,1.4863045318500778,0.18578806648125973
-42.76675914419618,1.4656833100276554,0.18321041375345692
-42.33098605702402,1.4453745309601165,0.18067181637001456
-41.88908997601093,1.4253781946474644,0.17817227433093305
-41.44099462614105,1.405694301089696,0.175711787636212
-40.986624611030166,1.3863228502868143,0.1732903562858518
-40.52590556517785,1.3672638422388177,0.1709079802798522
-40.058764314823705,1.3485172769457052,0.16856465961821315
-39.58512904759596,1.3300831544074794,0.16626039430093492
-39.1049294911164,1.3119614746241384,0.1639951843280173
-38.618097100698506,1.2941522375956809,0.1617690296994601
-38.12456525624255,1.2766554433221105,0.1595819304152638
-37.6242694683944,1.2594710918034238,0.15743388647542797
-37.11714759399485,1.2425991830396237,0.15532489787995296
-36.603140060797365,1.2260397170307087,0.15325496462883859
-36.08219010138307,1.2097926937766776,0.1512240867220847
-35.5542439961429,1.193858113277533,0.14923226415969162
-35.01925132513445,1.1782359755332725,0.14727949694165907
-34.47716522855407,1.162926280543898,0.14536578506798725
-33.92794267548847,1.1479290283094092,0.14349112853867615
-33.37154474053242,1.133244218829804,0.1416555273537255
-32.80793688777237,1.1188718521050856,0.1398589815131357
-32.23708926154447,1.104811928135252,0.1381014910169065
-31.658976983280517,1.0910644469203026,0.13638305586503782
-31.07358045365273,1.0776294084602398,0.13470367605752998
-30.480885659122144,1.0645068127550605,0.13306335159438257
-29.880884481887435,1.051696659804768,0.131462082475596
-29.273575012115064,1.0391989496093605,0.12989986870117007
-28.658961861218838,1.0270136821688371,0.12837671027110464
-28.037056474838206,1.0151408574832,0.1268926071854
-27.407877444047422,1.0035804755524482,0.12544755944405603
-26.771450813212596,0.9923325363765803,0.12404156704707253
-26.127810382798426,0.9813970399555988,0.12267462999444985
-25.476998005316265,0.9707739862895015,0.12134674828618769
-24.819063872502642,0.9604633753782903,0.12005792192228629
-24.15406679171771,0.9504652072219646,0.11880815090274557
-23.482074449468513,0.940779481820523,0.11759743522756537
-22.80316365988429,0.9314061991739672,0.1164257748967459
-22.117420595908712,0.9223453592822966,0.11529316991028707
-21.424941000928744,0.9135969621455107,0.11419962026818883
-20.725830378529718,0.9051610077636106,0.11314512597045133
-20.020204158057062,0.897037496136595,0.11212968701707438
-19.308187833680194,0.8892264272644654,0.11115330340805818
-18.589917074687726,0.8817278011472207,0.11021597514340259
-17.865537804808252,0.874541617784861,0.10931770222310762
-17.135206248437964,0.8676678771773867,0.10845848464717334
-16.399088941773137,0.8611065793247977,0.10763832241559972
-15.65736270699245,0.8548577242270937,0.10685721552838671
-14.910214587807024,0.848921311884275,0.10611516398553437
-14.157841744899144,0.8432973422963411,0.10541216778704264
-13.400451310004401,0.8379858154632931,0.10474822693291164
-12.63826019764734,0.8329867313851299,0.10412334142314124
-11.871494873828329,0.8283000900618518,0.10353751125773147
-11.1003910812648,0.823925891493459,0.10299073643668237
-10.325193521118058,0.8198641356799513,0.10248301695999391
-9.546155491484406,0.816114822621329,0.10201435282766612
-8.763538483284616,0.812677952317592,0.101584744039699
-7.977611734557152,0.80955352476874,0.1011941905960925
-7.188651744530722,0.8067415399747732,0.10084269249684664
-6.396941749223701,0.8042419979356917,0.10053024974196147
-5.602771160685834,0.8020548986514952,0.1002568623314369
-4.806434972351009,0.8001802421221842,0.10002253026527302
